long,lat,group,order,Kiez
13.4253165372312,52.50527345774531,2,1795,Friedrichshain-Kreuzberg
13.42549791424575,52.505322117857816,2,1796,Friedrichshain-Kreuzberg
13.42582165127716,52.505425122926475,2,1797,Friedrichshain-Kreuzberg
13.4264382751131,52.50568482231407,2,1798,Friedrichshain-Kreuzberg
13.42670961106491,52.50579915016938,2,1799,Friedrichshain-Kreuzberg
13.42698032850698,52.50572851756805,2,1800,Friedrichshain-Kreuzberg
13.42720035464383,52.50566597738805,2,1801,Friedrichshain-Kreuzberg
13.42744016792491,52.50600933690166,2,1802,Friedrichshain-Kreuzberg
13.42826657058283,52.50719210626188,2,1803,Friedrichshain-Kreuzberg
13.42842976377167,52.50742398251076,2,1804,Friedrichshain-Kreuzberg
13.42881648170148,52.50797968539299,2,1805,Friedrichshain-Kreuzberg
13.42902845145192,52.50803612025682,2,1806,Friedrichshain-Kreuzberg
13.42940239358947,52.50857211762364,2,1807,Friedrichshain-Kreuzberg
13.38928186179724,52.56824241700272,3,1809,Pankow
13.38777499272553,52.569146828986035,3,1810,Pankow
13.38826295629884,52.56947710352183,3,1811,Pankow
13.38714247138758,52.57009828779262,3,1812,Pankow
13.38425667223103,52.571687831707,3,1813,Pankow
13.38308241325943,52.57233277351645,3,1814,Pankow
13.38254234812364,52.57207543657241,3,1815,Pankow
13.38239348748303,52.572045202386725,3,1816,Pankow
13.38223911811866,52.57202115783464,3,1817,Pankow
13.38220489972545,52.572027108692545,3,1818,Pankow
13.381163844783549,52.57223130324611,3,1819,Pankow
13.3802577196557,52.57240988608321,3,1820,Pankow
13.37999586824586,52.57246137735946,3,1821,Pankow
13.37968480313976,52.57252417927474,3,1822,Pankow
13.37961475497866,52.57273595195535,3,1823,Pankow
13.37951774083669,52.57272370679884,3,1824,Pankow
13.379355373049508,52.572823755339506,3,1825,Pankow
13.37927099942653,52.57309463382877,3,1826,Pankow
13.37903599404938,52.573066013011804,3,1827,Pankow
13.37891701184426,52.57345455151321,3,1828,Pankow
13.37858937058531,52.57341342362946,3,1829,Pankow
13.37848327679538,52.57371625057695,3,1830,Pankow
13.3782549623925,52.57368719286836,3,1831,Pankow
13.37815707237649,52.57361437089912,3,1832,Pankow
13.37731579551027,52.57417124944658,3,1833,Pankow
13.376445448095039,52.57474450723852,3,1834,Pankow
13.37651712114621,52.57480631086796,3,1835,Pankow
13.37645742850239,52.57479854572164,3,1836,Pankow
13.37626479063365,52.57493447498066,3,1837,Pankow
13.376243822693679,52.57494180019651,3,1838,Pankow
13.376050708153919,52.57507575091073,3,1839,Pankow
13.37581898054951,52.57521743846719,3,1840,Pankow
13.375145872245188,52.57563167072633,3,1841,Pankow
13.37472293403038,52.57584871243211,3,1842,Pankow
13.374273810931008,52.57604844140624,3,1843,Pankow
13.37363368104999,52.57630887411151,3,1844,Pankow
13.37298990236987,52.57656776772062,3,1845,Pankow
13.3723162382792,52.5768595767866,3,1846,Pankow
13.37227100708382,52.57681238668477,3,1847,Pankow
13.37118026679951,52.57728959832605,3,1848,Pankow
13.37016159604877,52.57783930302096,3,1849,Pankow
13.36914606058379,52.57838945511881,3,1850,Pankow
13.36814407260881,52.57894888488426,3,1851,Pankow
13.36818380509701,52.57899965944367,3,1852,Pankow
13.36774950578936,52.57923363729307,3,1853,Pankow
13.36738062434932,52.57943306602907,3,1854,Pankow
13.36658861287816,52.5798680194991,3,1855,Pankow
13.36629001693613,52.580032099546465,3,1856,Pankow
13.3657836436002,52.58031039853406,3,1857,Pankow
13.36528238533505,52.58060731016945,3,1858,Pankow
13.365208457743678,52.580659632441396,3,1859,Pankow
13.36470427307157,52.5810174684828,3,1860,Pankow
13.36459733359365,52.58109604994058,3,1861,Pankow
13.364307059669168,52.581290250548776,3,1862,Pankow
13.364074175237,52.581430384707524,3,1863,Pankow
13.364047553822818,52.58144623309195,3,1864,Pankow
13.36401164921163,52.581467992459565,3,1865,Pankow
13.36386801601164,52.58125225055128,3,1866,Pankow
13.36370466917107,52.58132162903209,3,1867,Pankow
13.363451267608209,52.5814332269778,3,1868,Pankow
13.362950551023768,52.58171619975764,3,1869,Pankow
13.36216942358747,52.58214818208715,3,1870,Pankow
13.36070248966987,52.582957613084105,3,1871,Pankow
13.35998054560718,52.58335511298381,3,1872,Pankow
13.35921622796893,52.58377471128468,3,1873,Pankow
13.35925162839824,52.58385648491624,3,1874,Pankow
13.358813574068428,52.58417166588894,3,1875,Pankow
13.358459379133159,52.58426415218357,3,1876,Pankow
13.35813750238198,52.58432498578658,3,1877,Pankow
13.35806684065519,52.58433830649404,3,1878,Pankow
13.35781878699218,52.58438609530275,3,1879,Pankow
13.35659034761976,52.58507495831495,3,1880,Pankow
13.35549370831037,52.58567783296207,3,1881,Pankow
13.35441982815459,52.58629512925917,3,1882,Pankow
13.35369030792891,52.58669913404589,3,1883,Pankow
13.35332591009373,52.586900776099675,3,1884,Pankow
13.35210534307744,52.58753415962014,3,1885,Pankow
13.352234617238148,52.58758784301762,3,1886,Pankow
13.35186941327805,52.58779936464764,3,1887,Pankow
13.3513861970043,52.58802382233011,3,1888,Pankow
13.34979132699154,52.58890966150287,3,1889,Pankow
13.34991959369255,52.58923934219772,3,1890,Pankow
13.349133511838689,52.58920029723473,3,1891,Pankow
13.34884673364756,52.58936121541479,3,1892,Pankow
13.348652656290747,52.589470134687254,3,1893,Pankow
13.34854284894214,52.58953251792308,3,1894,Pankow
13.34803377622717,52.58981747502933,3,1895,Pankow
13.3478342038865,52.58992862684417,3,1896,Pankow
13.34755719305271,52.5900831839578,3,1897,Pankow
13.348640701783708,52.59032047613953,3,1898,Pankow
